Carretera,Tipo_de_via,length_m,nearest_station_m,has_gap
AP-6,Autopista peaje,25.93522234697309,183.29457084401577,False
AP-6,Autopista peaje,21392.86650296407,2837.9982218639443,False
AP-6,Autopista peaje,20287.952833051997,7843.151529447208,False
AP-6,Autopista peaje,28151.12575556954,13363.953706499315,False
AP-61,Autopista peaje,27222.23034323016,6772.682222047365,False
AP-66,Autopista peaje,78354.43589112167,5565.971058715937,False
AP-68,Autopista peaje,22353.17072944694,2141.8527303830792,False
AP-68,Autopista peaje,14024.241354142327,5862.585446880743,False
AP-68,Autopista peaje,32267.857083738985,9919.427408922698,False
AP-68,Autopista peaje,8754.651396553689,3930.7379820453,False
AP-68,Autopista peaje,40729.34403220338,1304.2796581136615,False
AP-68,Autopista peaje,90499.55180846398,11267.279806579776,False
AP-68,Autopista peaje,63159.1617555395,10739.32941877663,False
AP-68,Autopista peaje,19300.86862582554,1310.8737952108108,False
AP-68,Autopista libre\Autovía,1931.106782412135,1377.014112900109,False
AP-68,Autopista libre\Autovía,1031.3568182483723,1258.4698622984579,False
AP-71,Autopista peaje,37804.935146102034,3341.0232077471665,False
AP-7N,Autopista peaje,79.6301589566859,5280.070222321266,False
AP-7N,Autopista peaje,71763.78037968624,5362.825282422912,False
AP-7N,Autopista peaje,64397.03335741767,3785.9451142505186,False
AP-7N,Autopista peaje,11429.601381484263,283.2582028424634,False
AP-7N,Autopista peaje,15011.247758193982,257.6346416325519,False
AP-7N,Autopista peaje,8502.255889766977,716.9670803838425,False
AP-7N,Autopista peaje,41378.158816518495,1566.2269527121055,False
AP-7N,Autopista peaje,39530.9486858926,3996.62363225207,False
AP-7N,Autopista peaje,6472.76165011689,1068.2267630566573,False
AP-7N,Autopista libre\Autovía,107202.99457043917,2641.312039442694,False
AP-7N,Autopista libre\Autovía,67372.66424324378,5274.433423081033,False
AP-7N,Autopista libre\Autovía,42069.205458768396,4390.365904031976,False
AP-7N,Autopista libre\Autovía,4161.537665406461,2821.628249696457,False
AP-7N,Autopista libre\Autovía,146326.51936496558,8712.377864643517,False
AP-7N,Autopista libre\Autovía,1858.1373407374276,5984.192635401751,False
AP-7N,Autopista peaje,30437.199072365245,5138.092479647591,False
AP-7N,Autopista peaje,190736.06185923115,12532.955152872848,False
AP-7R,Autopista peaje,2117.6975581365514,6059.8632644439795,False
AP-9,Autopista peaje,11162.439065979997,2493.6359694244657,False
AP-9,Autopista peaje,2042.275690204424,3217.792434142038,False
AP-9,Autopista peaje,51507.25303226913,15969.04283167131,False
AP-9,Autopista peaje,65252.652891593556,6859.765959718349,False
AP-9,Autopista peaje,27390.4913493403,4001.662320920841,False
AP-9,Autopista peaje,2328.5155446920594,542.3035613913623,False
AP-9,Autopista peaje,15741.556919814826,2410.0163868511277,False
AP-9F,Autopista peaje,36205.189471909005,6431.882258477736,False
AP-9V,Autopista peaje,4682.335573712996,1268.499072281421,False
AV-20,Autopista libre\Autovía,6530.561400988328,1246.706696042305,False
AV-20,Autopista libre\Autovía,3913.9507993271773,1698.185005090245,False
B-10,Autopista libre\Autovía,11975.959874432689,927.9664129792009,False
B-10,Autopista libre\Autovía,8228.923349840512,825.3031875849324,False
B-20,Autopista libre\Autovía,1036.6159348685824,1206.3132896211569,False
B-20,Autopista libre\Autovía,1736.9346007877657,993.8762056895714,False
B-20,Autopista libre\Autovía,1178.6755441354453,284.65385003648026,False
B-20,Autopista libre\Autovía,15068.120748941434,303.47360116878525,False
B-20,Autopista libre\Autovía,103.13087972241507,153.9564323720555,False
B-20,Autopista libre\Autovía,10143.84248209923,1209.681295682013,False
B-22,Autopista libre\Autovía,2475.335751190288,992.3569145063398,False
B-22,Autopista libre\Autovía,2280.0845363304934,2224.4329293169408,False
B-23,Autopista libre\Autovía,6376.242629832838,294.9618603992429,False
B-23,Autopista libre\Autovía,4669.272581622804,145.5369884959433,False
B-23,Autopista peaje,110.60479404253897,332.82924155784764,False
B-23,Autopista peaje,1.5509928758893803,280.4515558007851,False
B-23,Autopista peaje,4360.531365664927,215.9066211659414,False
B-24,Autopista libre\Autovía,8764.046745484995,1626.5622255224268,False
B-30,Autopista libre\Autovía,11593.154817172865,305.66639244576663,False
B-40,Autopista libre\Autovía,14431.203469862514,1541.9167774168209,False
BA-20,Multicarril,7806.104916077336,344.5827856477697,False
BU-11,Multicarril,4565.929527966643,533.1284534415547,False
BU-11R,Multicarril,702.8418344756296,896.444722261009,False
BU-30,Autopista libre\Autovía,4124.196834576389,929.882772145654,False
BU-30,Autopista libre\Autovía,6524.818466814103,1795.2103259214114,False
BU-30,Autopista libre\Autovía,9933.90298687333,3946.1683212644234,False
BU-30,Autopista libre\Autovía,5120.320536231639,2911.973956407171,False
BU-30R,Autopista libre\Autovía,1615.83704869964,1909.2276496915406,False
CA-31,Multicarril,2131.728887751926,3108.420370923172,False
CA-32,Multicarril,2126.3863051342046,4004.801990424645,False
CA-32,Autopista libre\Autovía,2509.791277619798,1715.322981316702,False
CA-32,Multicarril,399.5014340371838,328.66234103749076,False
CA-33,Multicarril,7340.8839071640605,1671.4572932417582,False
CA-33,Autopista libre\Autovía,5611.230731328317,897.9993994716565,False
CA-34,Multicarril,2825.632665353468,2262.888717519497,False
CA-35,Autopista libre\Autovía,2041.598253793444,1247.4565392157924,False
CA-35,Autopista libre\Autovía,5066.5163092604525,2117.2052619468136,False
CA-36,Autopista libre\Autovía,2095.7129233208902,823.0197159177354,False
CA-37,Multicarril,2029.0342325872264,3203.161596406283,False
CO-31,Autopista libre\Autovía,3024.1577014006784,340.8884946210115,False
CO-32,Autopista libre\Autovía,1724.9025528327631,2409.490599392465,False
CO-32,Autopista libre\Autovía,4791.73049574262,955.9383014414034,False
CS-22,Multicarril,1241.7648346821413,202.2571126072803,False
CS-22,Autopista libre\Autovía,8996.638262920054,2389.635296107997,False
CT-31,Autopista libre\Autovía,2449.011493604458,6655.007360866508,False
CT-32,Autopista libre\Autovía,5333.630323112072,2521.036493585737,False
CT-33,Multicarril,2391.480777151675,1080.579616604419,False
CT-34,Multicarril,8973.278904348519,2910.0153377309393,False
CV-80,Autopista libre\Autovía,15830.89232866763,7153.902117745711,False
CV-80,Autopista libre\Autovía,2968.2196670091735,2675.7771608785706,False
EL-20,Autopista libre\Autovía,4201.004280357722,820.3304323973249,False
FE-11,Multicarril,6457.578112026716,1270.130560562272,False
FE-12,Multicarril,2223.981518656273,896.07412204474,False
FE-13,Multicarril,4049.4227490641574,888.7830252285961,False
FE-14,Multicarril,773.6120222208056,638.6815429293939,False
FE-14,Multicarril,3673.947497396665,1313.9762494856334,False
FE-15,Multicarril,3419.942358967457,927.1753484725267,False
GJ-81,Autopista libre\Autovía,3.7267640069847756,715.256746022245,False
GJ-81,Autopista libre\Autovía,3171.3932726214744,1300.0740536100689,False
GR-14,Autopista libre\Autovía,2442.604023875386,2458.583711051716,False
GR-16,Autopista libre\Autovía,1889.0027794770592,4125.5120856845515,False
H-30,Multicarril,349.10259833918667,2111.393438874023,False
H-30,Multicarril,8543.362776525017,4753.590954777265,False
H-30,Autopista libre\Autovía,10723.652818230752,1532.3416241370571,False
H-31,Autopista libre\Autovía,6976.802630501285,3239.3431099421964,False
LE-11,Multicarril,1674.6382368082361,1512.4945056165068,False
LE-11,Autopista libre\Autovía,7006.018608358387,872.1377691179173,False
LE-20,Multicarril,5733.3556892019715,831.1869812763512,False
LE-30,Autopista libre\Autovía,9966.300852291139,951.6036142241866,False
LL-11,Multicarril,8269.592505679206,2587.207239831469,False
LL-12,Autopista libre\Autovía,5736.1111499494755,2538.395826918508,False
LO-20,Autopista libre\Autovía,18398.347734949984,179.61537043926344,False
LU-11,Multicarril,4349.294162040058,1796.358475382873,False
LU-12,Multicarril,3180.6361838854887,1342.444966270486,False
M-11,Autopista libre\Autovía,1960.4929142111534,1124.5679403742606,False
M-11,Autopista libre\Autovía,6920.101359402443,1222.1908468006543,False
M-110,Multicarril,1362.0206165518239,972.026955442506,False
M-12,Autopista peaje,10801.78856624002,415.0858629750631,False
M-13,Autopista libre\Autovía,2170.562972194168,1111.1722034442391,False
M-14,Autopista libre\Autovía,1369.9880757291855,409.0773511348929,False
M-14,Autopista libre\Autovía,1528.2912681789337,202.01341102969235,False
M-21,Autopista libre\Autovía,8499.2432715666,538.4711153728188,False
M-23,Autopista libre\Autovía,2242.1904310845425,1022.9443519269557,False
M-31,Autopista libre\Autovía,5298.666887436853,1927.1452521813765,False
M-40,Autopista libre\Autovía,3979.373794611968,210.3067718338845,False
M-40,Autopista libre\Autovía,58290.60332977316,4480.837253850979,False
M-50,Autopista libre\Autovía,4331.248370669202,2436.3417921777955,False
M-50,Autopista peaje,5072.81384462199,6247.669612265967,False
M-50,Autopista libre\Autovía,9177.448512196645,2934.628298197688,False
M-50,Autopista libre\Autovía,13010.885285146016,937.9687140247049,False
M-50,Autopista libre\Autovía,14684.61832507099,3676.5239330133277,False
M-50,Autopista libre\Autovía,17543.04639035948,796.5368426513043,False
M-50,Autopista libre\Autovía,21797.249307257378,1026.721415746786,False
MA-20,Autopista libre\Autovía,3733.431442007944,335.6667391350381,False
MA-20,Autopista libre\Autovía,1824.4976435764418,338.1545781604075,False
MA-20,Autopista libre\Autovía,7631.753711193295,490.24099808699725,False
MA-22,Multicarril,695.755050911692,325.37665809386755,False
MA-22,Multicarril,5145.695135207275,179.68351231773823,False
MA-23,Autopista libre\Autovía,220.0140125669414,1038.9677861633827,False
MA-23,Autopista libre\Autovía,1756.34270506949,197.18493397050764,False
MA-24,Autopista libre\Autovía,2117.576828697751,549.3370316982944,False
MA-24,Autopista libre\Autovía,1351.7199337251295,708.0112550541893,False
MU-30,Autopista libre\Autovía,10642.245690080663,1024.2332650525063,False
MU-30,Autopista libre\Autovía,7874.1841620262185,7960.580540972628,False
MU-31,Autopista libre\Autovía,5743.879592266828,2193.0506258466767,False
N-1,Carretera convencional,3221.488437059855,272.8434959767777,False
N-1,Carretera convencional,13468.931246553086,686.9028207856004,False
N-1,Carretera convencional,1863.7836135872908,1268.4078340851893,False
N-1,Carretera convencional,1504.317362165308,623.0386752804629,False
N-1,Carretera convencional,1021.5248071429537,5491.211082450945,False
N-1,Carretera convencional,2150.4916583754416,1832.4209166491053,False
N-1,Carretera convencional,2766.9020030702577,4478.90539975234,False
N-1,Carretera convencional,3885.414060856662,299.19830183458976,False
N-1,Multicarril,400.38104574408266,968.6686174826328,False
N-1,Multicarril,3093.5019895104997,125.47044805759528,False
N-1,Carretera convencional,2056.4241306924573,677.8134188099449,False
N-1,Carretera convencional,71601.06205280536,6738.739937239723,False
N-1,Carretera convencional,1842.557993599485,4466.473710603724,False
N-1,Multicarril,3472.5294990554894,6687.457244685182,False
N-1,Carretera convencional,1547.2586979915907,5685.885983668024,False
N-110,Carretera convencional,22881.313468314445,6695.010276663937,False
N-110,Carretera convencional,4.893868311168354,16157.788238796316,False
N-110,Carretera convencional,37853.96278465984,13783.41064154494,False
N-110,Carretera convencional,52592.85615527197,18733.38943505709,False
N-110,Carretera convencional,4111.159464897809,3393.5460279116483,False
N-110,Carretera convencional,51642.76050998484,1879.3869743544108,False
N-110,Carretera convencional,144575.71627529422,6176.1135260107185,False
N-110A,Carretera convencional,4955.947563894724,22745.380543155356,False
N-110A,Carretera convencional,1547.527098567169,4545.444902305478,False
N-110A,Carretera convencional,1531.5349766076326,13312.141858951807,False
N-110A,Carretera convencional,1395.124503895088,11069.372152644053,False
N-110A,Carretera convencional,1186.383862000716,8039.295843889243,False
N-110A,Carretera convencional,1613.7406271889959,1273.4566091892923,False
N-111,,4831.588893115049,2238.134830441503,False
N-111,Carretera convencional,38588.41296548176,15426.096455809866,False
N-111,Carretera convencional,12792.772779805146,8817.822042050051,False
N-111,Carretera convencional,2898.2292112613686,1279.8160268288377,False
N-111,Carretera convencional,96147.57897578772,37784.01649072373,False
N-111,Multicarril,1140.2301785898655,681.1841271349789,False
N-111A,Carretera convencional,10763.350306127872,31589.929308081406,False
N-111R,Carretera convencional,1347.956770676669,29104.790361546206,False
N-113,Carretera convencional,16587.392694968992,12786.894503210962,False
N-113,Carretera convencional,1499.635395274562,601.8649784302007,False
N-113,Carretera convencional,4746.870512274358,643.7772816126047,False
N-113,Carretera convencional,3497.9149174064014,1812.934666126102,False
N-113,Carretera convencional,18768.011065562274,503.41928433030563,False
N-120,Carretera convencional,1983.2604236241837,5401.676927406608,False
N-120,Carretera convencional,27961.088669134013,9729.809556825761,False
N-120,Carretera convencional,60067.11618537764,9073.030814734238,False
N-120,Multicarril,807.5452164452258,725.4294976627599,False
N-120,Carretera convencional,55484.11060735106,1568.419726725727,False
N-120,Carretera convencional,90168.28963969515,18355.58148939947,False
N-120,Multicarril,812.413071925521,140.19358950858867,False
N-120,Multicarril,2460.8728486181594,614.4515399895342,False
N-120,Multicarril,3802.8845137382104,72.52596430696906,False
N-120,Multicarril,1189.294272326392,1190.5528104191003,False
N-120,Multicarril,503.3509088932544,1985.2338912277976,False
N-120,Carretera convencional,34172.52654789548,4177.505317341734,False
N-120,Carretera convencional,74346.66250513034,4565.864895156996,False
N-120,Multicarril,2205.597758029857,5451.655677113035,False
N-120,Carretera convencional,62624.85159960364,4441.458763056528,False
N-120,Carretera convencional,1102.969141514835,371.93375801588815,False
N-120,Multicarril,557.0243165335753,537.2515439387112,False
N-120,Carretera convencional,359.3700902228673,518.374294916368,False
N-120,Multicarril,4778.056763445286,494.18437437890015,False
N-120,Carretera convencional,28423.864272803097,6714.753582529993,False
N-120,Carretera convencional,1513.0775851959643,8406.579930673888,False
N-120,Carretera convencional,35641.78109826034,6564.926708281916,False
N-120,Carretera convencional,8277.31738475451,5503.89755438233,False
N-120A,Carretera convencional,780.2820198546239,17418.563108290717,False
N-120A,Carretera convencional,937.1910619939938,12490.22016363565,False
N-120A,Carretera convencional,18110.3010260645,7236.205947892105,False
N-120A,Carretera convencional,1607.5262019107686,5483.473635997133,False
N-120A,Carretera convencional,5475.752051113349,1527.645547267635,False
N-120A,Carretera convencional,14138.948338420307,7292.9903195489715,False
N-121,Carretera convencional,6651.089743639621,4040.6727249040637,False
N-121,,23728.77073172972,3397.2781068927784,False
N-121,,34965.09248022875,14985.501049678302,False
N-122,Carretera convencional,47902.70396948289,4176.223245046812,False
N-122,Carretera convencional,2764.2915255758594,11995.898796495387,False
N-122,Carretera convencional,552.1189496215311,8807.415820103999,False
N-122,Carretera convencional,29.82120066907441,7279.9473123203425,False
N-122,Carretera convencional,40655.18811355341,11999.124873215042,False
N-122,Carretera convencional,64833.96870725186,20897.97335086755,False
N-122,Carretera convencional,12706.610209173085,8966.12273715158,False
N-122,Carretera convencional,26989.7820236832,13395.331946977765,False
N-122,Multicarril,215.74999637782506,239.78166311671043,False
N-122,Carretera convencional,71313.07642524698,2173.4216435889207,False
N-122,Carretera convencional,21815.55435220099,11024.584801752422,False
N-122,Carretera convencional,5561.188227564623,3713.757502853806,False
N-122,Carretera convencional,28233.038970290978,12067.809885262786,False
N-122,Carretera convencional,1217.8144012992784,378.93313033423857,False
N-122,Multicarril,409.44030524160735,553.775547746809,False
N-122,Carretera convencional,5593.22710757774,1256.1761576395704,False
N-122,Carretera convencional,73550.72566170088,15185.449063210415,False
N-122,Carretera convencional,5.0993583775215185,5736.636042718461,False
N-122A,Carretera convencional,329.38174760404576,901.776672803218,False
N-122A,Carretera convencional,4234.451172261872,17600.45241421986,False
N-122A,Carretera convencional,3832.443447477755,4553.074748907515,False
N-123,Carretera convencional,37518.060211918244,15589.864177781717,False
N-123A,Carretera convencional,15733.702836490012,13310.473381972892,False
N-123B,Carretera convencional,5230.174018811636,6815.496187671323,False
N-124,Carretera convencional,7046.782477243889,986.3240968680124,False
N-124,,13623.213689398563,6143.28930259616,False
N-125,Carretera convencional,4612.0312832468135,1169.27819312212,False
N-125,Carretera convencional,1520.6745935353845,952.779535088931,False
N-126,Carretera convencional,1719.106187846697,3993.5848965668356,False
N-141,Carretera convencional,8295.507946694413,5295.997039445715,False
N-145,Carretera convencional,9159.813512241462,4377.024648958065,False
N-152,Carretera convencional,1742.5726110207745,372.6318540102732,False
N-154,Carretera convencional,1463.5464812061812,288.4476484208643,False
N-154,Carretera convencional,4656.648950072935,883.9545469962776,False
N-155,Carretera convencional,568.5567267111163,846.7170445354815,False
N-156,Multicarril,529.9515209803626,681.5509429102573,False
N-156,Carretera convencional,1052.328820340507,270.8121855737797,False
N-1A,Carretera convencional,1115.7965466621304,407.86773175882195,False
N-1A,Carretera convencional,422.10961826704084,3021.3910247783983,False
N-1A,Carretera convencional,2612.577101302992,1582.3006937776204,False
N-1A,Carretera convencional,5442.734704733986,12555.18678856808,False
N-1A,Carretera convencional,1909.6357265177314,3592.5923428438227,False
N-1A,Carretera convencional,1401.769499247699,423.9598408760861,False
N-1A,Carretera convencional,2478.2057189364677,3546.6220498041725,False
N-1A,Carretera convencional,1277.3538975895822,202.17877593370426,False
N-1A,Carretera convencional,632.3081316172477,8846.409896868958,False
N-1A,Carretera convencional,2248.9747226284962,549.2294792731187,False
N-1A,Carretera convencional,2381.6892504090997,174.7201041289404,False
N-1A,Carretera convencional,1236.8075122844753,11721.151249533756,False
N-1A,Carretera convencional,1542.370143008098,6611.706246093495,False
N-1A,Carretera convencional,523.6220341160821,4510.714514089647,False
N-1R,Multicarril,1880.8765076757006,885.901196786128,False
N-2,Carretera convencional,3000.806523561903,1072.7649123055105,False
N-2,Carretera convencional,2951.189407826344,537.7667613472389,False
N-2,Carretera convencional,2705.0320153776543,7411.757790377712,False
N-2,Carretera convencional,20712.799307570527,2435.614741647192,False
N-2,Carretera convencional,1743.6150501587163,16058.234103255778,False
N-2,Carretera convencional,14996.292856961272,8565.810374997924,False
N-2,Carretera convencional,12609.23423204147,3202.188191935907,False
N-2,Carretera convencional,8802.811463100661,4524.773489369856,False
N-2,Autopista libre\Autovía,2714.5358720762665,1133.576278930685,False
N-2,Carretera convencional,100672.6107395159,8811.341839076058,False
N-2,Carretera convencional,1162.259141328362,83.9250461037063,False
N-2,Autopista libre\Autovía,1614.1236630844774,514.6937515804417,False
N-2,Autopista libre\Autovía,393.0525378423639,101.78949175079914,False
N-2,Carretera convencional,10141.014785019814,17342.73100062816,False
N-2,Carretera convencional,21485.80260453286,2747.918425352854,False
N-2,Carretera convencional,25755.90305513691,2850.7901673301053,False
N-2,Multicarril,303.0139144912161,187.45707396456646,False
N-2,Carretera convencional,12671.675049323307,3495.317612415342,False
N-2,Multicarril,1721.7171514112777,167.4741950428014,False
N-2,Carretera convencional,2282.996343900792,473.05836626353124,False
N-2,Multicarril,474.6609822051166,1809.5438216467983,False
N-2,Carretera convencional,2891.5380805436566,3408.886264532264,False
N-204,Carretera convencional,66730.98548389123,23239.322145349193,False
N-211,Carretera convencional,108268.3094304496,45610.00786782932,False
N-211,Carretera convencional,119911.06353589043,13947.496642630107,False
N-211,Carretera convencional,85368.77009706911,30593.26264440865,False
N-211A,Carretera convencional,4202.716767960503,10619.921700378472,False
N-211A,Carretera convencional,1331.0260572513205,14281.384694237096,False
N-211A,Carretera convencional,5612.473713111262,14962.105875471356,False
N-211A,Carretera convencional,1726.320029425963,358.10637893074636,False
N-220,Carretera convencional,2034.45316557658,418.2296988531683,False
N-223,Multicarril,1046.3435804381,107.47127713877667,False
N-223,Carretera convencional,1114.6469896068252,448.22257745496177,False
N-223,Multicarril,387.30295209527065,208.73524487871796,False
N-225,Carretera convencional,15188.33532259758,7672.572778832085,False
N-225,Carretera convencional,4160.353496847329,3869.510850287418,False
N-225,Carretera convencional,812.8204522848706,500.00819254945065,False
N-225,Carretera convencional,3572.4168652532608,3927.052296334052,False
N-225A,Carretera convencional,6223.2544526276415,8679.041025669825,False
N-230,Carretera convencional,123.6752125258636,379.4614742929032,False
N-230,Carretera convencional,114424.86458037254,10984.276221520326,False
N-230,Carretera convencional,64025.620555885,8273.999755208955,False
N-232,Multicarril,357.5226292688809,614.8166149469049,False
N-232,Carretera convencional,72464.60563614697,27296.638674690148,False
N-232,Carretera convencional,133743.01449425248,12650.959617601351,False
N-232,Multicarril,9458.999558736346,544.3159046028662,False
N-232,Carretera convencional,3313.2658908640005,11635.462709898444,False
N-232,Carretera convencional,1246.5449130034624,253.99165558499965,False
N-232,Carretera convencional,68713.81737059141,3681.360285565348,False
N-232,Carretera convencional,55910.87952260649,3362.6754283944856,False
N-232,Carretera convencional,86573.79788047762,11848.845066993035,False
N-232A,Carretera convencional,523.946509966658,22781.6538979565,False
N-232A,Carretera convencional,174.2492837963022,23211.69205445758,False
N-232A,Carretera convencional,1065.0237003305026,23388.615899506647,False
N-232A,Carretera convencional,1114.8058813520338,25348.46765636189,False
N-232A,Carretera convencional,262.63739935616445,25936.458977176037,False
N-232A,Carretera convencional,1810.1277550335021,26445.384476333056,False
N-232A,Carretera convencional,1004.6284664886568,27183.23983565893,False
N-232A,Carretera convencional,170.1769026786921,27655.045571076986,False
N-232A,Carretera convencional,806.5134598830144,28161.506397896406,False
N-232A,Carretera convencional,2986.790876380584,33100.34972070019,False
N-232A,Carretera convencional,1474.3084483605353,28344.081840755032,False
N-232A,Carretera convencional,3453.036739265383,27020.923725245277,False
N-232A,Carretera convencional,3885.1381880905365,23181.095295387488,False
N-232A,Carretera convencional,937.4614087730675,20469.337616410117,False
N-232A,Carretera convencional,5469.442321406505,481.6295093285228,False
N-232A,Carretera convencional,5084.783336547032,260.6762725425202,False
N-232A,Carretera convencional,1542.498325534324,3756.1288900152167,False
N-232A,Carretera convencional,2658.904614988036,14396.473531860482,False
N-232A,Carretera convencional,3147.2322866262175,462.02636327838127,False
N-232A,Carretera convencional,95.40062709265521,7571.639556331472,False
N-232B,Carretera convencional,1373.9999834028206,359.65234060097674,False
N-234,Carretera convencional,3671.6148992265153,2179.447268638379,False
N-234,Carretera convencional,2978.649600778813,1450.2113121213436,False
N-234,Carretera convencional,5632.121317793188,7702.778645988305,False
N-234,Carretera convencional,447.18415796836354,3520.263244547162,False
N-234,Carretera convencional,1429.1592333535657,2488.3754090557704,False
N-234,Carretera convencional,13112.81503593766,2513.9567430263005,False
N-234,Carretera convencional,26123.050431897154,3269.207334776238,False
N-234,Carretera convencional,3460.699207491272,1270.4352856961732,False
N-234,Carretera convencional,143851.7805193303,2989.1947770118186,False
N-234,Carretera convencional,85005.55395906327,29417.079817760216,False
N-234,Carretera convencional,4458.645057106492,1985.5951021273254,False
N-234,Carretera convencional,130436.41698338404,15736.389463838817,False
N-234A,Carretera convencional,1892.8405839716036,12250.814154127273,False
N-234A,Carretera convencional,4405.035060504368,817.7272246084287,False
N-234A,Carretera convencional,1132.4295456040427,111.48056313640568,False
N-235,Carretera convencional,572.0863028431144,221.3542279772991,False
N-238,Carretera convencional,8886.056716536907,4323.335233619642,False
N-240,Multicarril,3069.1705935056298,731.0943234096179,False
N-240,Carretera convencional,14875.73296848763,2493.645670107117,False
N-240,Carretera convencional,16545.291630060092,4710.612732880274,False
N-240,Multicarril,1113.7815520115676,1764.6331657117723,False
N-240,Carretera convencional,51868.51932378921,7043.709533346147,False
N-240,Multicarril,1793.1333579750965,965.073697433235,False
N-240,Carretera convencional,25552.44539443567,11823.582551687248,False
N-240,Carretera convencional,11196.67237726409,4341.052857562197,False
N-240,Carretera convencional,54178.83861429348,6738.819849194142,False
N-240,Carretera convencional,7533.457139204831,5256.926599987836,False
N-240,Carretera convencional,57317.064882687104,1405.2427649312383,False
N-240,,12280.148829100539,8695.830815162042,False
N-240,,33214.149498651714,2318.800327087139,False
N-240A,Carretera convencional,1938.9134406650355,9632.547779174465,False
N-240A,Carretera convencional,1253.0077616562019,1598.467705637894,False
N-240R,Carretera convencional,1033.5160899844147,2363.751681768624,False
N-240R,Carretera convencional,675.3844647284243,1947.9529890039464,False
N-240R,Carretera convencional,616.6352152769549,4544.9987135913,False
N-240R,Carretera convencional,2253.0184083482427,13475.856928645395,False
N-240R,Carretera convencional,1294.6305721413833,7365.679088567006,False
N-260,Carretera convencional,33155.179441651744,635.5742622120338,False
N-260,Carretera convencional,23251.235678740948,10096.396779195333,False
N-260,Carretera convencional,3326.2307922143805,13896.944620488754,False
N-260,Carretera convencional,29722.732280316715,5778.277933274207,False
N-260,Carretera convencional,62049.136241637716,5467.308144379878,False
N-260,Carretera convencional,14043.437494436781,5028.833251501474,False
N-260,Carretera convencional,31617.534553839847,10556.228801992647,False
N-260,Carretera convencional,115866.34536560217,15056.806569949924,False
N-260,Carretera convencional,128648.98040155026,7998.558093917409,False
N-260A,Carretera convencional,4721.387340203228,1940.2413343125952,False
N-260A,Carretera convencional,1643.895954108978,12609.959810711309,False
N-260A,Carretera convencional,3592.9113954286854,13020.382928665715,False
N-260A,Carretera convencional,306.34929445221985,85.52320139600187,False
N-260A,Carretera convencional,52594.091981835765,13239.055658060932,False
N-260R,Carretera convencional,1981.5275607297986,2717.125004872354,False
N-2A,Carretera convencional,9782.005226730325,334.3584660751131,False
N-2A,Carretera convencional,3595.5453637188293,3626.8328610976037,False
N-2A,Carretera convencional,169.35875543122654,1195.4283661465606,False
N-2A,Carretera convencional,3538.171025466942,29558.890860228643,False
N-2A,Carretera convencional,2935.0492354655626,11151.264237047973,False
N-2A,Carretera convencional,6807.11440982568,3293.9371390558335,False
N-2R,Carretera convencional,1401.1272181493007,3764.8624194942454,False
N-2R,Carretera convencional,946.7555431472498,8769.401119470373,False
N-2R,Carretera convencional,921.3706950528662,9371.850628243586,False
N-2R,Carretera convencional,1164.7101650852198,2483.5854280389267,False
N-301,Carretera convencional,149837.1254369281,11709.06872290403,False
N-301,Carretera convencional,17528.701174559323,6775.160391583956,False
N-301,Carretera convencional,23366.554340865172,23252.367413796957,False
N-301,Carretera convencional,24463.48548616188,1082.2660942962152,False
N-301,Carretera convencional,22050.29689700438,11133.718506069437,False
N-301,Carretera convencional,3680.617070036045,4565.044155344028,False
N-301,Carretera convencional,12809.821958486835,4185.837435377871,False
N-301,Carretera convencional,1862.3022118346546,3851.889866406326,False
N-310,Carretera convencional,1301.3303652459563,612.7440575731545,False
N-310,Carretera convencional,141502.6770645553,26003.67712061081,False
N-320,Carretera convencional,136466.25597652688,15242.179524879886,False
N-320,Multicarril,600.4725100064877,742.1754259896661,False
N-320,Carretera convencional,50151.46613150167,1501.2329305323533,False
N-320A,Carretera convencional,14401.663259924651,8695.27638231018,False
N-320A,Carretera convencional,6891.023826695785,18231.63419361936,False
N-320A,Carretera convencional,5933.396387706061,3790.769428566163,False
N-322,Carretera convencional,7138.76472250338,10506.754591862262,False
N-322,Carretera convencional,935.5557870339508,13810.996986742406,False
N-322,Carretera convencional,11878.679912535117,13507.08403975903,False
N-322,Carretera convencional,7295.1928030683575,3589.212161271194,False
N-322,Carretera convencional,33719.33344517607,8115.168621408903,False
N-322,Carretera convencional,49815.988440084846,4805.790974442201,False
N-322,Carretera convencional,100177.95312225442,48470.873594039935,False
N-322,Autopista libre\Autovía,9268.067607615883,1336.674752630702,False
N-322,Autopista libre\Autovía,5047.240413194392,4004.1537835164945,False
N-322,Carretera convencional,62820.31186676889,11398.836037801373,False
N-322,Carretera convencional,30149.165736656807,12488.731883039462,False
N-322A,Carretera convencional,1394.939399159445,15239.912506277842,False
N-322A,Carretera convencional,837.7294391340363,6931.438280480705,False
N-322A,Carretera convencional,1146.1558585053483,15773.91090166818,False
N-322A,Carretera convencional,14133.714197391,3724.842497565822,False
N-322A,Carretera convencional,2162.4773984778394,12156.043208911475,False
N-323,Carretera convencional,12769.729403806126,1376.6226600958673,False
N-323,Carretera convencional,17715.173158742597,5257.602930490423,False
N-323,Carretera convencional,2484.303774855023,791.2300317456364,False
N-323,Carretera convencional,19681.61370068166,14130.780874129148,False
N-323,Carretera convencional,19691.698348208185,11864.548437531123,False
