length_m,road_total_refill_points,road_mean_power_kw,road_n_operators,road_n_segments,road_n_gaps,road_mean_nearest_m,road_max_nearest_m,road_centroid_lat,road_centroid_lon,road_min_lat,road_min_lon,road_span_lat,road_span_lon,nearest_grid_dist_deg,grid_capacity_occupied_mw,grid_capacity_pending_mw,max_voltage_kv,grid_capacity_3nearest_mw,grid_maxvoltage_3nearest_kv,road_type_rank,road_refill_per_100km,afir_power_gap_kw,afir_power_compliant,power_range_kw,has_hpc,connector_diversity,refill_per_station,coverage_ratio,gap_severity,grid_headroom_mw,grid_strong_hv,grid_capacity_per_station,log_length_m,log_road_max_nearest_m,log_road_mean_nearest_m,log_road_refill_per_100km,demand_vs_supply,grid_x_power,tipo_de_via_Autopista peaje,tipo_de_via_Carretera convencional,tipo_de_via_Multicarril,comunidad_autonoma_02 - Aragón,comunidad_autonoma_04 - Illes Balears,comunidad_autonoma_05 - Canarias,comunidad_autonoma_07 - C.León,comunidad_autonoma_08 - C.La Mancha,comunidad_autonoma_09 - Catalunya,comunidad_autonoma_11 - Extremadura,comunidad_autonoma_12 - Galicia,comunidad_autonoma_15 - Navarra,comunidad_autonoma_unknown,is_underserved
22389.95627299786,212,72.0796511627907,15,21.0,0.0,3221.866892200881,9138.735001299863,36.61979268604651,-4.173906974418604,36.181152,-5.4414997,1.253308000000004,3.5436307,0.1252176627691642,45.92,0.0,132.0,149.69,132.0,4,50.27922416747761,0.0,1,277.9203488372093,1,2,2.4651162790697674,1.0,2.836471929806239,103.77,1,1.7405813953488372,10.016412418506482,9.12038667073465,8.078026581614436,3.937285683158605,0.46813783434755635,36319.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2587.3264704452195,17,54.4,3,2.0,0.0,1119.284394534849,1660.228671374279,36.4849546,-4.9900896,36.4314,-5.160388,0.0882600000000053,0.279566,0.0240233774233086,70.43,38.42,66.0,147.31,66.0,3,214.91406186393544,60.0,0,35.6,0,2,3.4,1.0,1.4832947546492283,76.88,0,29.462,7.8587667954411895,7.415312771043172,7.021337855747806,5.374880466775144,0.1223915989486431,6919.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
20452.48522382688,30,70.66666666666667,6,3.0,0.0,332.0780281436465,546.1815771749557,36.257804444444446,-5.342828888888889,36.134953,-5.462257,0.2738569999999996,0.2760129999999998,0.0011522986893512,4.8,0.0,66.0,65.79,66.0,2,113.87147309726063,0.0,1,179.33333333333331,1,2,3.3333333333333335,1.0,1.6447386785213465,60.99000000000001,0,7.3100000000000005,9.925908573542987,6.304780698298151,5.808376781281782,4.7438138781132215,0.2822952651809799,15247.500000000002,0,0,1,0,0,0,0,0,0,0,0,0,0,0
22153.61227818833,212,72.0796511627907,15,21.0,0.0,3221.866892200881,9138.735001299863,36.61979268604651,-4.173906974418604,36.181152,-5.4414997,1.253308000000004,3.5436307,0.1252176627691642,45.92,0.0,132.0,149.69,132.0,4,50.27922416747761,0.0,1,277.9203488372093,1,2,2.4651162790697674,1.0,2.836471929806239,103.77,1,1.7405813953488372,10.005800983060158,9.12038667073465,8.078026581614436,3.937285683158605,0.4676418868763857,36319.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.9131377548956334,212,72.0796511627907,15,21.0,0.0,3221.866892200881,9138.735001299863,36.61979268604651,-4.173906974418604,36.181152,-5.4414997,1.253308000000004,3.5436307,0.1252176627691642,45.92,0.0,132.0,149.69,132.0,4,50.27922416747761,0.0,1,277.9203488372093,1,2,2.4651162790697674,1.0,2.836471929806239,103.77,1,1.7405813953488372,1.591912791648637,9.12038667073465,8.078026581614436,3.937285683158605,0.07440135006578387,36319.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2190.847767877322,212,72.0796511627907,15,21.0,0.0,3221.866892200881,9138.735001299863,36.61979268604651,-4.173906974418604,36.181152,-5.4414997,1.253308000000004,3.5436307,0.1252176627691642,45.92,0.0,132.0,149.69,132.0,4,50.27922416747761,0.0,1,277.9203488372093,1,2,2.4651162790697674,1.0,2.836471929806239,103.77,1,1.7405813953488372,7.69250019669514,9.12038667073465,8.078026581614436,3.937285683158605,0.35952497085138707,36319.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
138.6743689648876,30,70.66666666666667,6,3.0,0.0,332.0780281436465,546.1815771749557,36.257804444444446,-5.342828888888889,36.134953,-5.462257,0.2738569999999996,0.2760129999999998,0.0011522986893512,4.8,0.0,66.0,65.79,66.0,2,113.87147309726063,0.0,1,179.33333333333331,1,2,3.3333333333333335,1.0,1.6447386785213465,60.99000000000001,0,7.3100000000000005,4.939313777453408,6.304780698298151,5.808376781281782,4.7438138781132215,0.14047529072903553,15247.500000000002,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5754.332552002219,30,70.66666666666667,6,3.0,0.0,332.0780281436465,546.1815771749557,36.257804444444446,-5.342828888888889,36.134953,-5.462257,0.2738569999999996,0.2760129999999998,0.0011522986893512,4.8,0.0,66.0,65.79,66.0,2,113.87147309726063,0.0,1,179.33333333333331,1,2,3.3333333333333335,1.0,1.6447386785213465,60.99000000000001,0,7.3100000000000005,8.657882104369596,6.304780698298151,5.808376781281782,4.7438138781132215,0.24623228256134116,15247.500000000002,0,0,1,0,0,0,0,0,0,0,0,0,0,0
27450.48519373832,171,50.56171428571429,10,2.0,0.0,1736.010889082705,1913.969861586318,37.17840262857143,-3.6210908342857135,37.085808,-3.649455,0.1471779999999967,0.0446550000000001,0.0022525310323489,64.4,0.0,66.0,120.04,66.0,4,622.8915220894744,0.0,1,199.4382857142857,1,2,4.885714285714286,1.0,1.1025102858644193,55.64,0,3.4297142857142857,10.220175550892549,7.557457163415872,7.459921035123416,6.435976510451686,0.07953913394473802,13910.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.1279717747807028,171,50.56171428571429,10,2.0,0.0,1736.010889082705,1913.969861586318,37.17840262857143,-3.6210908342857135,37.085808,-3.649455,0.1471779999999967,0.0446550000000001,0.0022525310323489,64.4,0.0,66.0,120.04,66.0,4,622.8915220894744,0.0,1,199.4382857142857,1,2,4.885714285714286,1.0,1.1025102858644193,55.64,0,3.4297142857142857,1.1403847992346496,7.557457163415872,7.459921035123416,6.435976510451686,0.00887511362629642,13910.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
