n_segments,mean_segment_length_m,mean_nearest_station_m,max_nearest_station_m,total_refill_points,mean_max_power_kw,max_max_power_kw,mean_lat,mean_lon,n_operators,nearest_grid_dist_deg,grid_capacity_occupied_mw,grid_capacity_pending_mw,max_voltage_kv,refill_points_per_100km,afir_stations_required,afir_power_compliant,afir_power_gap_kw,is_tent_core,power_range_kw,has_hpc,connector_diversity,coverage_ratio,refill_per_station,gap_severity,station_density_per_segment,grid_strong_hv,grid_utilization,traffic_weight,ev_demand_2027_road,ev_fleet_2027_regional,ev_per_100km_regional,log_total_length_m,log_mean_nearest_station_m,log_n_stations,log_max_max_power_kw,log_refill_points_per_100km,log_grid_capacity_pending_mw,log_nearest_grid_dist_deg,log_ev_per_100km_regional,demand_vs_supply,grid_x_power,tent_x_gap,tipo_de_via_Autopista peaje,tipo_de_via_Carretera convencional,tipo_de_via_Multicarril,comunidad_autonoma_02 - Aragón,comunidad_autonoma_04 - Illes Balears,comunidad_autonoma_05 - Canarias,comunidad_autonoma_07 - C.León,comunidad_autonoma_08 - C.La Mancha,comunidad_autonoma_09 - Catalunya,comunidad_autonoma_11 - Extremadura,comunidad_autonoma_12 - Galicia,comunidad_autonoma_15 - Navarra,comunidad_autonoma_unknown,coverage_band_moderate,coverage_band_good,coverage_band_full,carretera_group,y_clf,y_reg
2,5222.256100157752,1472.445850566275,1698.185005090245,26,400.0,400.0,40.669743,-4.661704,1,1.3462843618678224,0.0,0.0,132.0,248.9345553085246,1,1,0.0,1,0.0,1,2,1.0,26.0,1.1533089685010522,0.5,1,0.0,4.0,199.29795417236454,7213.4259999999995,225.6793915246648,9.253927710635693,7.295359052650288,0.6931471805599453,5.993961427306569,5.5211991048263025,0.0,0.8528329542531378,5.423536647005707,4.626963855317847,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,AV-20,0,0
2,10102.4416121366,876.6348002820666,927.9664129792008,394,20.440735294117648,60.0,41.39401282352941,2.193381155882353,12,0.0093538243646861,149.97,0.0,25.0,1950.023643426292,1,0,129.55926470588236,1,39.559264705882356,0,2,1.0,5.794117647058823,1.0585552988320994,34.0,0,1.0,4.0,385.5414033378732,52789.163,2890.0057817665343,9.913729089711016,6.77723056209696,4.23410650459726,4.110873864173311,7.576109459169,0.0,0.009310348251236375,7.96935974193359,0.14367723318421763,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,B-10,0,0
6,4877.886698425812,691.9924457616771,1209.681295682013,217,36.17857142857143,300.0,41.413950904761904,2.146467449206349,13,0.0120370704393781,55.13,1.19,110.0,741.4413024053706,1,1,113.82142857142857,1,263.82142857142856,1,2,1.0,3.4444444444444446,1.7481134412537045,10.5,0,0.9788707386363636,4.0,558.467157318168,52789.163,2890.0057817665343,10.284260987897436,6.541019098353688,4.1588830833596715,5.707110264748875,6.609943813552421,0.7839015438284094,0.011965201063330598,7.96935974193359,0.16069157793589744,357.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,B-20,0,0
2,2377.7101437603906,1608.3949219116405,2224.4329293169408,4,96.0,96.0,41.31815,2.07482,1,0.0289249386512914,60.05,0.0,25.0,84.11454210465556,1,0,54.0,1,0.0,0,1,1.0,4.0,1.3830141459742455,0.5,0,1.0,4.0,90.74100507097117,52789.163,2890.0057817665343,8.46725062386439,7.383613562439029,0.6931471805599453,4.574710978503383,4.443997903526463,0.0,0.02851450827411741,7.96935974193359,4.233625311932195,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,B-22,0,0
2,5522.757605727821,220.24942444759307,294.9618603992429,34,40.107692307692304,96.0,41.38292930769231,2.066149053846154,6,0.0162482068928694,153.88,20.9,66.0,307.81723938723616,1,0,109.8923076923077,1,55.892307692307696,0,2,1.0,2.6153846153846154,1.339217394728889,6.5,0,0.88042110081245,4.0,210.76605036244246,52789.163,2890.0057817665343,9.309870291728622,5.399290682517845,2.6390573296152584,4.574710978503383,5.732749643623555,3.086486636822455,0.01611761744326582,7.96935974193359,0.664990735123473,2006.3999999999999,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,B-23,0,0
3,1490.8957175277849,276.395806174858,332.82924155784764,5,28.7,50.0,41.4247055,2.0088515,2,0.0265410074548626,80.74,0.0,25.0,111.78962063358438,1,0,121.3,0,21.3,0,2,1.0,2.5,1.204176163755856,0.6666666666666666,0,1.0,3.0,64.00950437416938,52789.163,2890.0057817665343,8.405968213942076,5.625445389435006,1.0986122886681098,3.9318256327243257,4.725524319170545,0.0,0.026194905490280217,7.96935974193359,2.8019894046473586,0.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,B-23,0,0
1,8764.046745484995,1626.5622255224268,1626.5622255224268,0,0.0,0.0,40.47113672940836,-3.651627949173478,0,0.6186893643023295,18.6,0.0,66.0,0.0,1,0,150.0,1,0.0,0,0,1.0,0.0,1.0,0.0,0,1.0,4.0,167.23199256671526,8197.075,381.4525327661002,9.07852713053963,7.394838607159774,0.0,0.0,0.0,0.0,0.4816167874180782,5.946604548222349,9.07852713053963,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,B-24,1,1
1,11593.154817172865,305.66639244576663,305.66639244576663,43,63.063333333333325,200.0,41.49207888888889,2.080645222222222,6,0.0066338465501485,72.05,0.95,25.0,370.9085290252864,1,1,86.93666666666667,1,136.93666666666667,0,2,1.0,4.777777777777778,1.0,9.0,0,0.986986301369863,4.0,221.2158876501911,52789.163,2890.0057817665343,9.358256355025366,5.7257604871759895,2.302585092994046,5.303304908059076,5.918647934320341,0.6678293725756554,0.006611939422433747,7.96935974193359,0.9358256355025366,190.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,B-30,0,0
1,14431.203469862514,1541.9167774168209,1541.9167774168209,4,150.0,150.0,41.5628275,1.9792555,2,0.0332374244712249,58.53,0.0,110.0,27.71771604740674,1,1,0.0,1,0.0,0,1,1.0,2.0,1.0,2.0,0,1.0,4.0,275.3703832814564,52789.163,2890.0057817665343,9.577217340724538,7.341429915339448,1.0986122886681098,5.017279836814924,3.357514216206015,0.0,0.03269700348756276,7.96935974193359,3.1924057802415127,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,B-40,0,0
1,7806.104916077336,344.5827856477697,344.5827856477697,25,56.18181818181818,150.0,38.87514072727273,-6.9626815454545445,5,0.0306235288402512,43.34,0.0,66.0,320.262157231712,1,1,93.81818181818181,0,93.81818181818181,0,2,1.0,2.272727272727273,1.0,11.0,0,1.0,1.5,55.85735037183171,7213.4259999999995,225.6793915246648,8.962789484748749,5.845232225642376,2.4849066497880004,5.017279836814924,5.77225747901622,0.0,0.030163986886439405,5.423536647005707,0.7468991237290624,0.0,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,BA-20,0,0
2,5539.578723955266,458.0192129254832,800.0076580818524,68,46.97533333333333,250.0,43.276120266666666,-2.9816214266666665,6,1.5045862604505669,1.61,0.0,30.0,613.7650838496246,1,1,103.02466666666666,1,203.02466666666666,1,2,1.0,4.533333333333333,1.7466683394611406,7.5,0,1.0,4.0,211.40799790107806,16722.033,265.4505224085115,9.312911170300541,6.129092067409967,2.772588722239781,5.5254529391317835,6.421240217354252,0.0,0.9181235554067111,5.585188569365795,0.5820569481437838,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,BI-10,0,0
1,10551.859458146546,3201.7190058314363,3201.7190058314363,4,7.4,7.4,43.28011,-2.8698,1,1.456861382189795,1.61,0.0,30.0,37.908010582076194,1,0,142.6,1,0.0,0,0,1.0,4.0,1.0,1.0,0,1.0,4.0,201.34631109525594,16722.033,265.4505224085115,9.26415214086674,8.071755417328523,0.6931471805599453,2.128231705849268,3.6612001569840302,0.0,0.8988846744423439,5.585188569365795,4.63207607043337,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,BI-30,0,0
1,9962.256514437153,3527.626703170896,3527.626703170896,27,18.47666666666667,22.17,43.28856199999999,-2.988613666666667,1,1.5188581735344169,1.61,0.0,30.0,271.0229350235261,1,0,131.52333333333334,0,3.6933333333333316,0,0,1.0,9.0,1.0,3.0,0,1.0,1.5,71.28590489155371,16722.033,265.4505224085115,9.206659256419945,8.168664038304309,1.3862943611198906,3.142858338444285,5.605886382680705,0.0,0.9238056930995964,5.585188569365795,2.3016648141049862,0.0,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,BI-30,0,0
1,4565.929527966643,533.1284534415547,533.1284534415547,13,116.4,180.0,42.3308256,-3.69791,4,1.3402570517445584,7.19,0.0,45.0,284.7174911564901,1,1,33.599999999999994,0,63.599999999999994,0,2,1.0,2.6,1.0,5.0,0,1.0,1.5,32.671957161560414,16722.033,265.4505224085115,8.42659638236015,6.280636359548819,1.791759469228055,5.198497031265826,5.655003529471552,0.0,0.8502607745093,5.585188569365795,1.4044327303933584,0.0,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,BU-11,0,0
1,702.8418344756296,896.444722261009,896.444722261009,0,0.0,0.0,40.47113672940836,-3.651627949173478,0,0.6186893643023295,18.6,0.0,66.0,0.0,1,0,150.0,0,0.0,0,0,1.0,0.0,1.0,0.0,0,1.0,1.5,5.029253773342091,8197.075,381.4525327661002,6.556553663978619,6.7995515276701095,0.0,0.0,0.0,0.0,0.4816167874180782,5.946604548222349,6.556553663978619,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,BU-11R,1,1
4,6425.809706123866,2395.808843934665,3946.168321264424,8,100.0,100.0,42.30617,-3.7315845,2,1.358278379404963,7.19,0.0,45.0,31.12448222819264,1,0,50.0,1,0.0,0,2,1.0,4.0,1.6471131790229077,0.5,0,1.0,4.0,490.45879932725785,16722.033,265.4505224085115,10.154411192088332,7.7818934832087265,1.0986122886681098,4.61512051684126,3.469618425675151,0.0,0.8579318525705985,5.585188569365795,3.384803730696111,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,BU-30,0,0
1,1615.83704869964,1909.2276496915408,1909.2276496915408,0,0.0,0.0,40.47113672940836,-3.651627949173478,0,0.6186893643023295,18.6,0.0,66.0,0.0,1,0,150.0,1,0.0,0,0,1.0,0.0,1.0,0.0,0,1.0,4.0,30.832748519554777,8197.075,381.4525327661002,7.388227080658415,7.5549777022584905,0.0,0.0,0.0,0.0,0.4816167874180782,5.946604548222349,7.388227080658415,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,BU-30R,1,1
1,50811.934871762045,4623.715395413768,4623.715395413768,42,81.36153846153846,350.0,41.93647869230769,1.877180307692308,6,0.1174595848596757,62.63,0.0,110.0,82.65774587407192,1,1,68.63846153846154,1,268.63846153846157,1,2,1.0,3.230769230769231,1.0,13.0,0,1.0,4.0,969.572774033018,52789.163,2890.0057817665343,10.835906224615405,8.439170111926348,2.6390573296152584,5.860786223465865,4.426734021759975,0.0,0.11105788117792482,7.96935974193359,0.7739933017582432,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,C-16,0,0
3,23738.46591576115,5141.9436125794855,10146.285734169309,25,118.397,350.0,41.7733523,1.95973446,5,0.0255189765298454,59.31,0.0,110.0,35.104767776086234,2,1,31.602999999999994,0,231.603,1,2,1.0,2.5,1.973239401020846,3.3333333333333335,0,1.0,3.0,1019.1775454225668,52789.163,2890.0057817665343,11.173478376323215,8.54538088179871,2.3978952727983707,5.860786223465865,3.5864249279779106,0.0,0.025198803020079274,7.96935974193359,1.0157707614839286,0.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,C-16,0,0
1,1613.8127593844142,29320.53178232872,29320.53178232872,0,0.0,0.0,40.47113672940836,-3.651627949173478,0,0.6186893643023295,18.6,0.0,66.0,0.0,1,0,150.0,1,0.0,0,0,1.0,0.0,1.0,0.0,0,1.0,4.0,30.79412185021494,8197.075,381.4525327661002,7.386974290473711,10.286077398235145,0.0,0.0,0.0,0.0,0.4816167874180782,5.946604548222349,7.386974290473711,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,C-17,1,1
5,29745.44855181603,8447.85656932111,15032.78965188662,17,68.0,150.0,41.75773575,1.7905092,5,0.035336455530509,79.39,0.0,110.0,11.430320151593149,3,1,82.0,1,82.0,0,2,1.0,2.125,1.7794797447768094,1.6,0,1.0,4.0,2837.953045876657,52789.163,2890.0057817665343,11.909876045543943,9.04178639395491,2.1972245773362196,5.017279836814924,2.5201386615540153,0.0,0.034726451698245224,7.96935974193359,1.3233195606159935,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,C-25,0,0
4,3233.209168528824,684.1399498910262,1109.6273849450602,16,64.91428571428571,150.0,41.32388085714285,2.0819802857142857,6,0.0233950040026426,60.05,0.0,25.0,123.7160910879169,1,1,85.08571428571429,1,85.08571428571429,0,2,1.0,2.2857142857142856,1.6219304034529896,1.75,0,1.0,4.0,246.77915458020578,52789.163,2890.0057817665343,9.467602154287663,6.52962312380477,2.0794415416798357,5.017279836814924,4.826039882756738,0.0,0.023125535612860557,7.96935974193359,1.1834502692859579,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,C-31,0,0
1,12499.785402003006,1831.796454228459,1831.796454228459,23,71.44444444444444,300.0,41.51247166666667,2.2017664444444445,5,0.0164422739884833,66.69,0.0,110.0,184.00315893674787,1,1,78.55555555555556,0,228.55555555555554,1,2,1.0,2.5555555555555554,1.0,9.0,0,1.0,3.0,178.8868841192172,52789.163,2890.0057817665343,9.433546753476776,7.513598196517411,2.302585092994046,5.707110264748875,5.220372900266315,0.0,0.016308563480578294,7.96935974193359,0.9433546753476776,0.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,C-33,0,0
2,10916.550575095547,1151.8086422180204,1321.2261152452827,85,43.68181818181818,150.0,41.52389340909091,2.086253545454545,6,0.0371730661529295,137.98,0.62,110.0,389.3171172307606,1,1,106.31818181818181,1,106.31818181818181,0,2,1.0,3.8636363636363638,1.1470882113725225,11.0,0,0.9955266955266955,4.0,416.6103987450885,52789.163,2890.0057817665343,9.991228299521207,7.049956541376522,3.1354942159291497,5.017279836814924,5.966959529824335,0.4824261492442927,0.03649880650190224,7.96935974193359,0.43440123041396556,93.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,C-58,0,0
1,2131.728887751926,3108.420370923172,3108.420370923172,0,0.0,0.0,40.47113672940836,-3.651627949173478,0,0.6186893643023295,18.6,0.0,66.0,0.0,1,0,150.0,0,0.0,0,0,1.0,0.0,1.0,0.0,0,1.0,1.5,15.253795415390078,8197.075,381.4525327661002,7.665157606666745,8.042191611894184,0.0,0.0,0.0,0.0,0.4816167874180782,5.946604548222349,7.665157606666745,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,CA-31,1,1
1,2509.791277619798,1715.322981316702,1715.322981316702,0,0.0,0.0,40.47113672940836,-3.651627949173478,0,0.6186893643023295,18.6,0.0,66.0,0.0,1,0,150.0,1,0.0,0,0,1.0,0.0,1.0,0.0,0,1.0,4.0,47.89082126919829,8197.075,381.4525327661002,7.828353232492702,7.447939479887732,0.0,0.0,0.0,0.0,0.4816167874180782,5.946604548222349,7.828353232492702,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,CA-32,1,1
2,1262.9438695856943,2166.732165731068,4004.801990424645,2,22.17,22.17,36.532104,-6.199436,1,0.0256537382471166,12.14,7.22,66.0,79.18008266891921,1,0,127.83,0,0.0,0,0,1.0,2.0,1.8483142742625973,0.5,0,0.6270661157024794,1.5,18.074237787430256,59346.823,1566.1656742912744,7.834743681855051,7.681436815135926,0.6931471805599453,3.142858338444285,4.384275138255476,2.1065702090680882,0.025330202698413774,7.357023963819814,3.9173718409275256,160.06740000000002,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,CA-32,0,0
1,5611.230731328317,897.9993994716565,897.9993994716565,8,38.265,60.0,36.47477825,-6.201905875,4,0.0095480435298299,22.98,0.0,66.0,142.5712180277107,1,0,111.735,1,21.735,0,2,1.0,2.0,1.0,4.0,0,1.0,4.0,107.07123355258786,59346.823,1566.1656742912744,8.63270355429885,6.801282366475465,1.6094379124341003,4.110873864173311,4.966831204963131,0.0,0.00950274904974124,7.357023963819814,1.72654071085977,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,CA-33,0,0
1,7340.8839071640605,1671.4572932417582,1671.4572932417582,3,32.0,60.0,36.47613733333333,-6.248159666666666,3,0.0234486751743796,5.29,0.0,66.0,40.86701326351535,1,0,118.0,0,28.0,0,2,1.0,1.0,1.0,3.0,0,1.0,1.5,52.52841575276381,59346.823,1566.1656742912744,8.901350751777594,7.422049256992815,1.3862943611198906,4.110873864173311,3.734498243918871,0.0,0.023177978476275393,7.357023963819814,2.2253376879443985,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,CA-33,0,0
1,2825.632665353468,2262.888717519497,2262.888717519497,0,0.0,0.0,40.47113672940836,-3.651627949173478,0,0.6186893643023295,18.6,0.0,66.0,0.0,1,0,150.0,0,0.0,0,0,1.0,0.0,1.0,0.0,0,1.0,1.5,20.219092044954742,8197.075,381.4525327661002,7.946841411279031,7.724839285075932,0.0,0.0,0.0,0.0,0.4816167874180782,5.946604548222349,7.946841411279031,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,CA-34,1,1
2,3554.0572815269484,1682.330900581303,2117.2052619468136,5,22.17,22.17,36.520086500000005,-6.251405500000001,2,0.0181520240640147,12.74,0.0,66.0,70.34214144477468,1,0,127.83,1,0.0,0,0,1.0,2.5,1.258495139817765,1.0,0,1.0,4.0,135.63416493463805,59346.823,1566.1656742912744,8.869132981013292,7.4285297884010255,1.0986122886681098,3.142858338444285,4.2674871969287125,0.0,0.017989242994549737,7.357023963819814,2.9563776603377643,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,CA-35,0,0
1,2095.7129233208902,823.0197159177354,823.0197159177354,0,0.0,0.0,40.47113672940836,-3.651627949173478,0,0.6186893643023295,18.6,0.0,66.0,0.0,1,0,150.0,1,0.0,0,0,1.0,0.0,1.0,0.0,0,1.0,4.0,39.989545719312964,8197.075,381.4525327661002,7.648126122780259,6.714194456707854,0.0,0.0,0.0,0.0,0.4816167874180782,5.946604548222349,7.648126122780259,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,CA-36,1,1
1,2029.0342325872264,3203.161596406283,3203.161596406283,0,0.0,0.0,40.47113672940836,-3.651627949173478,0,0.6186893643023295,18.6,0.0,66.0,0.0,1,0,150.0,0,0.0,0,0,1.0,0.0,1.0,0.0,0,1.0,1.5,14.51895372462126,8197.075,381.4525327661002,7.615807935237109,8.07220574274858,0.0,0.0,0.0,0.0,0.4816167874180782,5.946604548222349,7.615807935237109,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,CA-37,1,1
1,3024.1577014006784,340.8884946210115,340.8884946210115,13,112.0,250.0,37.8964976,-4.75330794,5,0.0076327931104517,20.79,0.0,66.0,429.8717621101201,1,1,38.0,1,138.0,1,2,1.0,2.6,1.0,5.0,0,1.0,4.0,57.70575316725173,59346.823,1566.1656742912744,8.01471850180052,5.834484644780447,1.791759469228055,5.5254529391317835,6.065810510123839,0.0,0.007603810729371751,7.357023963819814,1.3357864169667533,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,CO-31,0,0
2,3258.316524287692,1682.714450416934,2409.490599392465,0,0.0,0.0,40.47113672940836,-3.651627949173478,0,0.6186893643023295,18.6,0.0,66.0,0.0,1,0,150.0,1,0.0,0,0,1.0,0.0,1.4319069993102242,0.0,0,1.0,4.0,124.347754089833,8197.075,381.4525327661002,8.782266559649985,7.42875761416356,0.0,0.0,0.0,0.0,0.4816167874180782,5.946604548222349,8.782266559649985,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,CO-32,1,1
1,8996.638262920054,2389.635296107997,2389.635296107997,3,28.7,50.0,39.965725,-0.059986,2,0.6154090765565443,5.49,0.0,20.0,33.345788863875974,1,0,121.3,1,21.3,0,2,1.0,1.5,1.0,2.0,0,1.0,4.0,171.6702097561454,9180.724,166.9679121196385,9.10471740665035,7.779314423874331,1.0986122886681098,3.9318256327243257,3.5364794162148763,0.0,0.47958822277747953,5.123772961872706,3.0349058022167834,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,CS-22,0,0
1,1241.764834682141,202.2571126072803,202.2571126072803,7,223.3333333333333,320.0,39.972985666666666,-0.0723596666666666,3,0.6015600010649702,5.49,0.0,20.0,563.7138212076858,1,1,0.0,0,96.66666666666671,1,2,1.0,2.3333333333333335,1.0,3.0,0,1.0,1.5,8.885570229449995,9180.724,166.9679121196385,7.125093881883735,5.314471742193394,1.3862943611198906,5.771441123130016,6.336319091689504,0.0,0.47097815490692096,5.123772961872706,1.7812734704709337,0.0,0.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,CS-22,0,0
1,2449.011493604458,6655.007360866508,6655.007360866508,0,0.0,0.0,40.47113672940836,-3.651627949173478,0,0.6186893643023295,18.6,0.0,66.0,0.0,1,0,150.0,1,0.0,0,0,1.0,0.0,1.0,0.0,0,1.0,4.0,46.73104603250226,8197.075,381.4525327661002,7.803847994794895,8.803275088399849,0.0,0.0,0.0,0.0,0.4816167874180782,5.946604548222349,7.803847994794895,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,CT-31,1,1
1,5333.630323112072,2521.036493585737,2521.036493585737,0,0.0,0.0,40.47113672940836,-3.651627949173478,0,0.6186893643023295,18.6,0.0,66.0,0.0,1,0,150.0,1,0.0,0,0,1.0,0.0,1.0,0.0,0,1.0,4.0,101.77417492755798,8197.075,381.4525327661002,8.581974868572502,7.832821986517612,0.0,0.0,0.0,0.0,0.4816167874180782,5.946604548222349,8.581974868572502,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,CT-32,1,1
1,2391.480777151675,1080.579616604419,1080.579616604419,2,22.0,22.0,37.597523,-0.972746,1,0.7383175648682933,27.44,0.0,132.0,83.63019343948312,1,0,128.0,0,0.0,0,0,1.0,2.0,1.0,1.0,1,1.0,1.5,17.11247557046517,59346.823,1566.1656742912744,7.780086088666483,6.986177859516093,0.6931471805599453,3.1354942159291497,4.43829109938758,0.0,0.5529177287185328,7.357023963819814,3.8900430443332414,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,CT-33,0,0
1,8973.278904348519,2910.01533773094,2910.01533773094,28,11.0625,22.17,37.57382375,-0.926003,1,0.7771880676739911,27.44,0.0,132.0,312.03755392503166,1,0,138.9375,0,11.107500000000002,0,0,1.0,7.0,1.0,4.0,1,1.0,1.5,64.20917847415153,59346.823,1566.1656742912744,9.10211786520927,7.976257212619046,1.6094379124341003,3.142858338444285,5.746323163934213,0.0,0.575032377941609,7.357023963819814,1.8204235730418539,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,CT-34,0,0
2,9399.555997838404,4914.83963931214,7153.902117745711,0,0.0,0.0,40.47113672940836,-3.651627949173478,0,0.6186893643023295,18.6,0.0,66.0,0.0,1,0,150.0,1,0.0,0,0,1.0,0.0,1.455571827923757,0.0,0,1.0,4.0,358.7170457690085,8197.075,381.4525327661002,9.841618106017147,8.50021784999768,0.0,0.0,0.0,0.0,0.4816167874180782,5.946604548222349,9.841618106017147,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,CV-80,1,1
1,4201.004280357722,820.3304323973249,820.3304323973249,2,16.0,16.0,38.26081,-0.65899,1,1.3442845023148091,27.44,0.0,132.0,47.60766394243467,1,0,134.0,1,0.0,0,0,1.0,2.0,1.0,1.0,1,1.0,4.0,80.16186323372278,59346.823,1566.1656742912744,8.343316900052148,6.710925503995287,0.6931471805599453,2.833213344056216,3.88378121276279,0.0,0.8519802390571354,7.357023963819814,4.171658450026074,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,EL-20,0,0
2,49785.01720444924,12365.742661836248,15544.97628989799,6,85.0,120.0,39.971995,-6.176838,2,1.049275838651016,13.61,4.16,66.0,6.02590933669878,2,0,65.0,1,35.0,0,2,1.0,3.0,1.2571000962096395,1.0,0,0.7658975801913337,4.0,1899.9550935433795,7213.4259999999995,225.6793915246648,11.508626582088823,9.422766105070496,1.0986122886681098,4.795790545596741,1.9496046497892399,1.6409365794934714,0.7174864813045078,5.423536647005707,3.8362088606962743,499.20000000000005,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,EX-A1,0,0
1,2346.8796516394546,1177.0376799694682,1177.0376799694682,0,0.0,0.0,40.47113672940836,-3.651627949173478,0,0.6186893643023295,18.6,0.0,66.0,0.0,1,0,150.0,1,0.0,0,0,1.0,0.0,1.0,0.0,0,1.0,4.0,44.7822075641183,8197.075,381.4525327661002,7.761267923944188,7.071605350091717,0.0,0.0,0.0,0.0,0.4816167874180782,5.946604548222349,7.761267923944188,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,Enlace AP-7/A-2 (El Papiol),1,1
2,1996.50314175852,908.789534833465,1396.307974286922,8,22.0,22.0,41.47738133333333,1.911535,1,0.0045547409937022,138.43,0.0,110.0,200.35029829588947,1,0,128.0,1,0.0,0,0,1.0,2.6666666666666665,1.5364481222187427,1.5,0,1.0,4.0,76.19292964953438,52789.163,2890.0057817665343,8.292550087213641,6.8132132923586735,1.3862943611198906,3.1354942159291497,5.305046168775827,0.0,0.004544399550781654,7.96935974193359,2.0731375218034103,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Enlace AP-7/A-2 (Martorell),0,0
1,1070.9317121128258,4320.116114035005,4320.116114035005,0,0.0,0.0,40.47113672940836,-3.651627949173478,0,0.6186893643023295,18.6,0.0,66.0,0.0,1,0,150.0,1,0.0,0,0,1.0,0.0,1.0,0.0,0,1.0,4.0,20.435085448600127,8197.075,381.4525327661002,6.977217638214438,8.371269007599354,0.0,0.0,0.0,0.0,0.4816167874180782,5.946604548222349,6.977217638214438,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,Enlace AP-9/N-640,1,1
1,6457.578112026716,1270.130560562272,1270.130560562272,0,0.0,0.0,40.47113672940836,-3.651627949173478,0,0.6186893643023295,18.6,0.0,66.0,0.0,1,0,150.0,0,0.0,0,0,1.0,0.0,1.0,0.0,0,1.0,1.5,46.20783438537302,8197.075,381.4525327661002,8.773164466052245,7.147661988622156,0.0,0.0,0.0,0.0,0.4816167874180782,5.946604548222349,8.773164466052245,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,FE-11,1,1
1,2223.981518656273,896.07412204474,896.07412204474,2,22.0,22.0,43.520977,-8.187165,1,0.3025432627200136,28.28,0.0,132.0,89.92880485843236,1,0,128.0,0,0.0,0,0,1.0,2.0,1.0,1.0,1,1.0,1.5,15.913918176043007,18689.331000000002,1079.3610486743996,7.707503888343944,6.799138491916583,0.6931471805599453,3.1354942159291497,4.510076836117213,0.0,0.2643187092339,6.985050568579172,3.853751944171972,0.0,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,FE-12,0,0
