station_id,road_code,pk_km,year,imd_total,imd_ligeros,imd_pesados,pct_pesados,network,region,source_file
A-507-4,AP-7,727.9,2024,29240.0,25776.0,3464.0,11.8,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
A-507-4,AP-7,727.9,2023,27576.0,24528.0,3322.0,12.1,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
A-507-4,AP-7,727.9,2022,26082.0,22895.0,3187.0,12.2,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
A-507-4,AP-7,727.9,2021,23515.0,20506.0,3009.0,12.8,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
A-507-4,AP-7,727.9,2020,18675.0,16119.0,2556.0,13.7,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
A-507-4,AP-7,727.9,2019,24957.0,22010.0,2947.0,11.8,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
A-507-4,AP-7,727.9,2018,24112.0,21343.0,2769.0,11.5,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
A-507-4,AP-7,727.9,2017,23306.0,20627.0,2679.0,11.5,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
A-507-4,AP-7,727.9,2016,22234.0,19757.0,2477.0,11.1,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
A-507-4,AP-7,727.9,2015,21124.0,18665.0,2395.0,11.3,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
A-507-4,AP-7,727.9,2014,20192.0,17989.0,2143.0,10.6,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
A-507-4,AP-7,727.9,2013,19748.0,17486.0,2202.0,11.2,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
A-507-4,AP-7,727.9,2012,20064.0,17766.0,2238.0,11.2,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
A-507-4,AP-7,727.9,2011,21305.0,18791.0,2450.0,11.5,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
A-507-4,AP-7,727.9,2010,26398.0,24475.0,1819.0,6.9,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
A-507-4,AP-7,727.9,2009,22419.0,19850.0,2481.0,11.1,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
A-507-4,AP-7,727.9,2008,23031.0,19946.0,2881.0,12.51,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
A-507-4,AP-7,727.9,2007,24724.0,20733.0,3816.0,15.43,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
A-507-4,AP-7,727.9,2006,24068.0,20676.0,3222.0,13.38,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
A-507-4,AP-7,727.9,2005,23052.0,19788.0,3112.0,13.49,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
A-507-4,AP-7,727.9,2004,20723.0,17818.0,2777.0,13.4,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
A-507-4,AP-7,727.9,2003,18026.0,15578.0,2326.0,12.9,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
A-507-4,AP-7,727.9,2002,15102.0,13488.0,1614.0,10.68,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
A-507-4,AP-7,727.9,2001,13350.0,11936.0,1414.0,10.59,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
A-508-4,AP-7,731.5,2024,34544.0,30672.0,3872.0,11.2,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
A-508-4,AP-7,731.5,2023,32576.0,29192.0,3712.0,11.4,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
A-508-4,AP-7,731.5,2022,30809.0,27245.0,3564.0,11.6,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
A-508-4,AP-7,731.5,2021,27766.0,24402.0,3364.0,12.1,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
A-508-4,AP-7,731.5,2020,22039.0,19192.0,2847.0,12.9,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
A-508-4,AP-7,731.5,2019,29485.0,26191.0,3294.0,11.2,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
A-508-4,AP-7,731.5,2018,28494.0,25398.0,3096.0,10.9,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
A-508-4,AP-7,731.5,2017,27542.0,24547.0,2995.0,10.9,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
A-508-4,AP-7,731.5,2016,26279.0,23511.0,2768.0,10.5,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
A-508-4,AP-7,731.5,2015,24964.0,22211.0,2677.0,10.7,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
A-508-4,AP-7,731.5,2014,23862.0,21200.0,2590.0,10.8,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
A-508-4,AP-7,731.5,2013,23341.0,20810.0,2461.0,10.5,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
A-508-4,AP-7,731.5,2012,23714.0,21140.0,2502.0,10.6,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
A-508-4,AP-7,731.5,2011,25176.0,22361.0,2739.0,10.9,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
A-508-4,AP-7,731.5,2010,26344.0,23060.0,3180.0,12.1,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
A-508-4,AP-7,731.5,2009,26500.0,23623.0,2773.0,10.5,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
A-508-4,AP-7,731.5,2008,27199.0,23736.0,3221.0,11.84,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
A-508-4,AP-7,731.5,2007,29072.0,24600.0,4266.0,14.67,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
A-508-4,AP-7,731.5,2006,28200.0,24398.0,3602.0,12.77,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
A-508-4,AP-7,731.5,2005,26938.0,23312.0,3448.0,12.79,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
A-508-4,AP-7,731.5,2004,24279.0,21021.0,3108.0,12.8,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
A-508-4,AP-7,731.5,2003,21124.0,18382.0,2598.0,12.29,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
A-508-4,AP-7,731.5,2002,17720.0,15914.0,1806.0,10.19,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
A-508-4,AP-7,731.5,2001,15624.0,14046.0,1578.0,10.09,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
A-509-4,AP-7,735.0,2024,37176.0,32996.0,4180.0,11.2,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
A-509-4,AP-7,735.0,2023,35056.0,31398.0,4010.0,11.4,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
A-509-4,AP-7,735.0,2022,33155.0,29308.0,3847.0,11.6,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
A-509-4,AP-7,735.0,2021,29882.0,26249.0,3633.0,12.2,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
A-509-4,AP-7,735.0,2020,23719.0,20633.0,3086.0,13.0,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
A-509-4,AP-7,735.0,2019,31731.0,28174.0,3557.0,11.2,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
A-509-4,AP-7,735.0,2018,30663.0,27320.0,3343.0,10.9,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
A-509-4,AP-7,735.0,2017,29638.0,26404.0,3234.0,10.9,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
A-509-4,AP-7,735.0,2016,28281.0,25291.0,2990.0,10.6,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
A-509-4,AP-7,735.0,2015,26865.0,23894.0,2891.0,10.8,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
A-509-4,AP-7,735.0,2014,25679.0,22804.0,2797.0,10.9,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
A-509-4,AP-7,735.0,2013,25119.0,22385.0,2658.0,10.6,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
A-509-4,AP-7,735.0,2012,25520.0,22742.0,2702.0,10.6,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
A-509-4,AP-7,735.0,2011,27093.0,24053.0,2958.0,10.9,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
A-509-4,AP-7,735.0,2010,28712.0,25164.0,3434.0,12.0,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
A-509-4,AP-7,735.0,2009,33745.0,30616.0,2995.0,8.9,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
A-509-4,AP-7,735.0,2008,34548.0,30764.0,3478.0,10.07,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
A-509-4,AP-7,735.0,2007,36604.0,31352.0,4992.0,13.64,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
A-509-4,AP-7,735.0,2006,35543.0,29502.0,5789.0,16.28,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
A-509-4,AP-7,735.0,2005,33953.0,28159.0,5568.0,16.39,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
A-509-4,AP-7,735.0,2004,30600.0,25422.0,4988.0,16.3,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
A-509-4,AP-7,735.0,2003,26584.0,22228.0,4174.0,15.7,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
A-509-4,AP-7,735.0,2002,22150.0,19250.0,2900.0,13.09,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
A-509-4,AP-7,735.0,2001,19636.0,17104.0,2532.0,12.89,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
A-510-4,AP-7,738.9,2024,35304.0,30426.0,4878.0,13.8,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
A-510-4,AP-7,738.9,2023,33460.0,29316.0,4474.0,13.4,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
A-510-4,AP-7,738.9,2022,31754.0,27589.0,4165.0,13.1,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
A-510-4,AP-7,738.9,2021,28771.0,24900.0,3871.0,13.4,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
A-510-4,AP-7,738.9,2020,23377.0,19915.0,3462.0,14.8,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
A-510-4,AP-7,738.9,2019,30876.0,26839.0,4037.0,13.1,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
A-510-4,AP-7,738.9,2018,30141.0,26189.0,3952.0,13.1,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
A-510-4,AP-7,738.9,2017,29427.0,25625.0,3802.0,12.9,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
A-510-4,AP-7,738.9,2016,28020.0,24466.0,3554.0,12.7,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
A-510-4,AP-7,738.9,2015,26675.0,23142.0,3453.0,12.9,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
A-510-4,AP-7,738.9,2014,25585.0,22232.0,3275.0,12.8,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
A-510-4,AP-7,738.9,2013,25047.0,21814.0,3157.0,12.6,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
A-510-4,AP-7,738.9,2012,25245.0,22008.0,3161.0,12.5,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
A-510-4,AP-7,738.9,2011,26883.0,23382.0,3421.0,12.7,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
A-510-4,AP-7,738.9,2010,28402.0,24770.0,3520.0,12.4,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
A-510-4,AP-7,738.9,2009,29500.0,25701.0,3683.0,12.5,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
A-510-4,AP-7,738.9,2008,32470.0,28274.0,3906.0,12.03,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
A-510-4,AP-7,738.9,2007,35668.0,31197.0,4216.0,11.82,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
A-510-4,AP-7,738.9,2006,34940.0,30437.0,4255.0,12.17,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
A-510-4,AP-7,738.9,2005,33629.0,29067.0,4338.0,12.89,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
A-510-4,AP-7,738.9,2004,30629.0,25998.0,4441.0,14.49,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
A-510-4,AP-7,738.9,2003,26520.0,22680.0,3660.0,13.8,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
A-510-4,AP-7,738.9,2002,22918.0,19734.0,3184.0,13.89,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
A-510-4,AP-7,738.9,2001,19624.0,17388.0,2236.0,11.39,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
A-511-4,AP-7,741.65,2024,34602.0,30118.0,4484.0,13.0,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
A-511-4,AP-7,741.65,2023,32808.0,29020.0,4114.0,12.5,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
A-511-4,AP-7,741.65,2022,31142.0,27311.0,3831.0,12.3,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
A-511-4,AP-7,741.65,2021,28208.0,24649.0,3559.0,12.6,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
A-511-4,AP-7,741.65,2020,22897.0,19714.0,3183.0,13.9,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
A-511-4,AP-7,741.65,2019,30280.0,26568.0,3712.0,12.3,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
A-511-4,AP-7,741.65,2018,29558.0,25925.0,3633.0,12.3,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
A-511-4,AP-7,741.65,2017,28862.0,25367.0,3495.0,12.1,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
A-511-4,AP-7,741.65,2016,27486.0,24219.0,3267.0,11.9,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
A-511-4,AP-7,741.65,2015,26162.0,22909.0,3175.0,12.1,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
A-511-4,AP-7,741.65,2014,25095.0,22008.0,3011.0,12.0,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
A-511-4,AP-7,741.65,2013,24571.0,21595.0,2902.0,11.8,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
A-511-4,AP-7,741.65,2012,24767.0,21787.0,2906.0,11.7,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
A-511-4,AP-7,741.65,2011,26370.0,23145.0,3145.0,11.9,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
A-511-4,AP-7,741.65,2010,27866.0,24520.0,3236.0,11.6,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
A-511-4,AP-7,741.65,2009,28942.0,25442.0,3386.0,11.7,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
A-511-4,AP-7,741.65,2008,31865.0,27990.0,3591.0,11.27,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
A-511-4,AP-7,741.65,2007,35138.0,30997.0,3890.0,11.07,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
A-511-4,AP-7,741.65,2006,34288.0,30132.0,3912.0,11.4,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
A-511-4,AP-7,741.65,2005,32832.0,28641.0,3973.0,12.1,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
A-511-4,AP-7,741.65,2004,30007.0,25740.0,4081.0,13.6,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
A-511-4,AP-7,741.65,2003,25996.0,22438.0,3380.0,13.0,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
A-511-4,AP-7,741.65,2002,22462.0,19542.0,2920.0,12.99,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
A-511-4,AP-7,741.65,2001,19162.0,17094.0,2068.0,10.79,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
A-512-4,AP-7,744.1,2024,32876.0,29044.0,3832.0,11.7,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
A-512-4,AP-7,744.1,2023,31186.0,27984.0,3516.0,11.3,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
A-512-4,AP-7,744.1,2022,29609.0,26335.0,3274.0,11.1,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
A-512-4,AP-7,744.1,2021,26811.0,23769.0,3042.0,11.3,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
A-512-4,AP-7,744.1,2020,21731.0,19011.0,2720.0,12.5,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
A-512-4,AP-7,744.1,2019,28792.0,25620.0,3172.0,11.0,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
A-512-4,AP-7,744.1,2018,28105.0,25000.0,3105.0,11.1,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
A-512-4,AP-7,744.1,2017,27449.0,24462.0,2987.0,10.9,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
A-512-4,AP-7,744.1,2016,26147.0,23355.0,2792.0,10.7,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
A-512-4,AP-7,744.1,2015,24880.0,22092.0,2714.0,10.9,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
A-512-4,AP-7,744.1,2014,23870.0,21386.0,2412.0,10.1,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
A-512-4,AP-7,744.1,2013,23377.0,20826.0,2481.0,10.6,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
A-512-4,AP-7,744.1,2012,23565.0,21010.0,2484.0,10.5,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
A-512-4,AP-7,744.1,2011,25085.0,22321.0,2688.0,10.7,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
A-512-4,AP-7,744.1,2010,26516.0,23646.0,2766.0,10.4,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
A-512-4,AP-7,744.1,2009,27538.0,24536.0,2894.0,10.5,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
A-512-4,AP-7,744.1,2008,30333.0,26994.0,3069.0,10.12,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
A-512-4,AP-7,744.1,2007,33514.0,29942.0,3332.0,9.94,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
A-512-4,AP-7,744.1,2006,32740.0,29127.0,3381.0,10.32,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
A-512-4,AP-7,744.1,2005,31422.0,27789.0,3425.0,10.9,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
A-512-4,AP-7,744.1,2004,28490.0,24838.0,3476.0,12.2,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
A-512-4,AP-7,744.1,2003,24700.0,21666.0,2866.0,11.6,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
A-512-4,AP-7,744.1,2002,21338.0,18842.0,2496.0,11.69,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
A-512-4,AP-7,744.1,2001,18184.0,16422.0,1762.0,9.68,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
A-513-4,AP-7,748.35,2024,13302.0,11846.0,1456.0,10.9,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
A-513-4,AP-7,748.35,2023,12390.0,11108.0,1408.0,11.4,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
A-513-4,AP-7,748.35,2022,11555.0,10202.0,1353.0,11.7,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
A-513-4,AP-7,748.35,2021,9883.0,8489.0,1394.0,14.1,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
A-513-4,AP-7,748.35,2020,7853.0,6569.0,1284.0,16.4,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
A-513-4,AP-7,748.35,2019,10846.0,9625.0,1221.0,11.3,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
A-513-4,AP-7,748.35,2018,10270.0,9120.0,1150.0,11.2,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
A-513-4,AP-7,748.35,2017,9725.0,8634.0,1091.0,11.2,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
A-513-4,AP-7,748.35,2016,8651.0,7680.0,971.0,11.2,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
A-513-4,AP-7,748.35,2015,7779.0,6870.0,885.0,11.4,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
A-513-4,AP-7,748.35,2014,6731.0,5943.0,768.0,11.4,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
A-513-4,AP-7,748.35,2013,5815.0,5121.0,676.0,11.6,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
A-513-4,AP-7,748.35,2012,4872.0,4280.0,578.0,11.9,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
A-513-4,AP-7,748.35,2011,5374.0,4702.0,656.0,12.2,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
A-513-4,AP-7,748.35,2010,5891.0,5154.0,713.0,12.1,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
A-513-4,AP-7,748.35,2009,6445.0,5654.0,765.0,11.9,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
A-513-4,AP-7,748.35,2008,7620.0,6643.0,909.0,11.93,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
A-513-4,AP-7,748.35,2007,8430.0,7378.0,994.0,11.79,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
A-513-4,AP-7,748.35,2006,8108.0,7091.0,961.0,11.85,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
A-513-4,AP-7,748.35,2005,7684.0,6750.0,884.0,11.5,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
A-513-4,AP-7,748.35,2004,7304.0,6420.0,840.0,11.5,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
A-513-4,AP-7,748.35,2003,6550.0,5778.0,728.0,11.11,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
A-513-4,AP-7,748.35,2002,5562.0,4984.0,578.0,10.39,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
A-513-4,AP-7,748.35,2001,5566.0,5144.0,422.0,7.58,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
A-514-4,AP-7,752.75,2024,7650.0,6746.0,904.0,11.8,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
A-514-4,AP-7,752.75,2023,7002.0,6144.0,858.0,12.3,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
A-514-4,AP-7,752.75,2022,6393.0,5587.0,806.0,12.6,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
A-514-4,AP-7,752.75,2021,5210.0,4421.0,789.0,15.1,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
A-514-4,AP-7,752.75,2020,4014.0,3294.0,720.0,17.9,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
A-514-4,AP-7,752.75,2019,6285.0,5523.0,762.0,12.1,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
A-514-4,AP-7,752.75,2018,5960.0,5241.0,719.0,12.1,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
A-514-4,AP-7,752.75,2017,5748.0,5045.0,703.0,12.2,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
A-514-4,AP-7,752.75,2016,5347.0,4699.0,648.0,12.1,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
A-514-4,AP-7,752.75,2015,4917.0,4290.0,613.0,12.5,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
A-514-4,AP-7,752.75,2014,3882.0,3302.0,568.0,14.6,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
A-514-4,AP-7,752.75,2013,4500.0,3922.0,564.0,12.5,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
A-514-4,AP-7,752.75,2012,4702.0,4091.0,597.0,12.7,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
A-514-4,AP-7,752.75,2011,5372.0,4659.0,697.0,13.0,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
A-514-4,AP-7,752.75,2010,5888.0,5106.0,758.0,12.9,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
A-514-4,AP-7,752.75,2009,6441.0,5603.0,812.0,12.6,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
A-514-4,AP-7,752.75,2008,7616.0,6582.0,966.0,12.68,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
A-514-4,AP-7,752.75,2007,8424.0,7312.0,1054.0,12.51,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
A-514-4,AP-7,752.75,2006,8102.0,7025.0,1021.0,12.6,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
A-514-4,AP-7,752.75,2005,7677.0,6690.0,937.0,12.2,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
A-514-4,AP-7,752.75,2004,7297.0,6363.0,890.0,12.19,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
A-514-4,AP-7,752.75,2003,6542.0,5726.0,772.0,11.8,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
A-514-4,AP-7,752.75,2002,5552.0,4936.0,616.0,11.09,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
A-514-4,AP-7,752.75,2001,5486.0,5038.0,448.0,8.16,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
A-515-4,AP-7,756.25,2024,7924.0,6724.0,1200.0,15.1,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
A-515-4,AP-7,756.25,2023,7262.0,6122.0,1140.0,15.7,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
A-515-4,AP-7,756.25,2022,6639.0,5567.0,1072.0,16.1,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
A-515-4,AP-7,756.25,2021,5454.0,4406.0,1048.0,19.2,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
A-515-4,AP-7,756.25,2020,4239.0,3283.0,956.0,22.6,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
A-515-4,AP-7,756.25,2019,6518.0,5506.0,1012.0,15.5,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
A-515-4,AP-7,756.25,2018,6179.0,5223.0,956.0,15.5,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
A-515-4,AP-7,756.25,2017,5960.0,5027.0,933.0,15.7,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
A-515-4,AP-7,756.25,2016,5544.0,4683.0,861.0,15.5,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
A-515-4,AP-7,756.25,2015,5103.0,4279.0,814.0,15.9,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
A-515-4,AP-7,756.25,2014,4772.0,3972.0,770.0,16.1,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
A-515-4,AP-7,756.25,2013,4671.0,3894.0,749.0,16.0,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
A-515-4,AP-7,756.25,2012,4884.0,4071.0,793.0,16.2,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
A-515-4,AP-7,756.25,2011,5584.0,4636.0,926.0,16.6,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
A-515-4,AP-7,756.25,2010,6121.0,5086.0,1007.0,16.4,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
A-515-4,AP-7,756.25,2009,6689.0,5580.0,1079.0,16.1,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
A-515-4,AP-7,756.25,2008,7912.0,6557.0,1283.0,16.22,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
A-515-4,AP-7,756.25,2007,8744.0,7282.0,1402.0,16.03,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
A-515-4,AP-7,756.25,2006,8413.0,6999.0,1356.0,16.11,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
A-515-4,AP-7,756.25,2005,7962.0,6660.0,1250.0,15.69,Autopista Peaje,España,datos_historicos_peajes_2024.pdf
